,Minimally Served by Definition,TractCode
555201,False,47149040103
555352,False,47149040502
555690,False,47157001700
555975,False,47157002600
556128,False,47157005300
556455,False,47157005700
556732,False,47157005800
556838,False,47157006400
556944,False,47157007821
557144,False,47157009100
557265,False,47157009901
557456,False,47157010630
557565,False,47157011200
557695,False,47157020101
557803,False,47157020102
557866,False,47157020521
557953,False,47157020523
558052,False,47157020531
558227,False,47157020700
558303,False,47157020810
558412,False,47157021139
558506,False,47157021333
558610,False,47157021410
558723,False,47157021753
558799,False,47157022322
558993,False,47157022330
559182,False,47157022410
559502,False,47159975200
560136,False,47163043202
560742,False,47165020204
560985,False,47165020206
561079,False,47165020403
561161,False,47165020404
561228,False,47165020406
561370,False,47165020407
561532,False,47165020502
561712,False,47165020503
561814,False,47165021006
561939,False,47165021007
562024,False,47165021103
562238,False,47165021201
562511,False,47167040200
562621,False,47167040303
562789,False,47167040400
562978,False,47169090200
563323,False,47187050102
563471,False,47187050206
563556,False,47187050207
563674,False,47187050403
563714,False,47187050405
563790,False,47189030303
563871,False,47189030305
564035,False,47189030308
564113,False,47119011101
564668,False,47053966900
565185,False,47033961400
565620,False,47075930100
565862,False,47033961000
566111,True,47017980100
566131,False,47053967100
566740,False,47183968000
566962,False,47183968101
567561,False,47183968203
568126,False,47183968400
569169,False,47183968700
569473,False,47183968102
569850,False,47083120200
570563,False,47021070201
570839,False,47069950300
571224,False,47071920400
571869,False,47073050800
572133,False,47125100700
572259,False,47183968500
572932,False,47163041700
573268,False,47163041900
573436,False,47075930400
574054,False,47183968600
574702,False,47077975200
575031,False,47017962400
575154,False,47109930200
575312,False,47077975100
575585,False,47073050200
575791,False,47073050302
576261,False,47157020222
576306,False,47167040100
576369,False,47189031000
577386,False,47161110200
577639,True,47161980100
577644,True,47161980200
577645,False,47079969400
578083,False,47017962202
578445,False,47091956000
578538,False,47125101305
578602,False,47125101804
578838,False,47125101902
578942,False,47181950400
579269,False,47011010400
579694,True,47053980100
579743,False,47077975000
580151,False,47119010100
580512,False,47039955102
