,TractCode,MaxAdDown
968,47147080500,568.8913703703703
969,47147080603,901.9529411764706
970,47147080604,874.8627450980392
971,47147080605,895.9883720930233
972,47147080606,943.9878048780488
973,47147080700,711.711975308642
974,47149040101,991.46875
975,47149040102,1000.0
976,47149040103,999.8194444444445
977,47149040104,958.6122448979592
978,47149040105,1000.0
979,47149040200,805.35
980,47149040302,983.7865853658536
981,47149040303,996.1481481481482
982,47149040304,951.390243902439
983,47149040305,894.9655172413793
984,47149040306,554.3333333333334
985,47149040307,952.2439024390244
986,47149040308,966.5454545454545
987,47149040403,966.5784313725491
988,47149040501,907.0
989,47149040502,634.7889908256881
990,47149040600,676.0128205128206
991,47149040701,745.8588957055215
992,47149040702,685.9587284768212
993,47149040805,795.3157894736842
994,47149040806,900.4
995,47149040807,979.2156862745098
996,47149040808,975.635294117647
997,47149040809,956.64
998,47149040810,276.2181782178218
999,47149040901,739.4602272727273
1000,47149040902,945.182119205298
1001,47149040903,988.1162790697674
1002,47149040904,900.265306122449
1003,47149040905,788.7692307692307
1004,47149041000,941.3786407766991
1005,47149041101,928.2971014492754
1006,47149041102,959.7
1007,47149041201,631.2421052631579
1008,47149041202,868.5576923076923
1009,47149041301,995.013698630137
1010,47149041302,965.1882352941177
1011,47149041401,955.0
1012,47149041402,953.9615384615385
1013,47149041403,957.9166666666666
1014,47149041500,456.44444444444446
1015,47149041600,889.216
1016,47149041700,951.695652173913
1017,47149041800,645.101918699187
1018,47149041900,942.9607843137255
1019,47149042000,890.4545454545455
1020,47149042100,935.0818181818182
1021,47149042200,616.3346153846154
1022,47149042300,915.5299145299145
1023,47151975000,1000.0
1024,47151975100,1000.0
1025,47151975200,1000.0
1026,47151975300,1000.0
1027,47151975400,992.352490421456
1028,47153060101,644.0
1029,47153060102,238.90173410404626
1030,47153060200,620.5657370517928
1031,47155080101,754.4040404040404
1032,47155080102,752.7283950617284
1033,47155080201,881.2642857142857
1034,47155080202,834.8770491803278
1035,47155080300,941.1030927835052
1036,47155080400,525.3609271523179
1037,47155080500,920.5990990990991
1038,47155080601,800.9970930232558
1039,47155080602,414.7375
1040,47155080700,278.8152424942263
1041,47155080801,815.018018018018
1042,47155080802,829.561320754717
1043,47155080901,236.7596153846154
1044,47155080902,483.1409395973154
1045,47155081000,655.8720175824176
1046,47155081101,969.0909090909091
1047,47155081102,874.6642599277978
1048,47155980100,312.15
1049,47157000100,843.1439393939394
1050,47157000200,951.3703703703703
1051,47157000300,750.918918918919
1052,47157000400,876.6603773584906
1053,47157000600,907.0
1054,47157000700,979.7538461538461
1055,47157000800,948.52
1056,47157000900,953.2321428571429
1057,47157001100,944.6086956521739
1058,47157001200,987.0
1059,47157001300,987.0
1060,47157001400,933.9937297297296
1061,47157001500,788.0156734693877
1062,47157001600,860.4038181818181
1063,47157001700,999.2571428571429
1064,47157001900,957.2727272727273
1065,47157002000,987.0
1066,47157002100,842.65
1067,47157002400,941.1457674418604
1068,47157002500,916.0533333333333
1069,47157002600,969.45
1070,47157002700,844.6229019607842
1071,47157002800,846.7027741935484
1072,47157002900,953.3170731707318
1073,47157003000,851.0714285714286
1074,47157003100,904.1575342465753
1075,47157003200,994.8541666666666
1076,47157003300,941.8484848484849
1077,47157003400,989.6
1078,47157003500,995.2105263157895
1079,47157003600,702.9827586206897
1080,47157003700,514.0151515151515
1081,47157003800,205.85
1082,47157003900,744.8
1083,47157004200,528.6639344262295
1084,47157004300,722.7465098039215
1085,47157004500,907.0111666666667
1086,47157004600,773.75
1087,47157005000,920.8965517241379
1088,47157005300,913.7436635514017
1089,47157005500,942.8955223880597
1090,47157005600,695.874241758241
1091,47157005700,975.9204545454545
1092,47157005800,903.9428571428572
1093,47157005900,973.375
1094,47157006000,937.7441999999999
1095,47157006200,851.76
1096,47157006300,909.2553191489362
1097,47157006400,961.7741935483871
1098,47157006500,816.0659999999998
1099,47157006600,877.4666666666667
1100,47157006700,945.9916818181817
1101,47157006800,873.2093023255813
1102,47157006900,926.8541666666666
1103,47157007000,990.25
1104,47157007100,965.7045454545455
1105,47157007200,987.0
1106,47157007300,872.9090909090909
1107,47157007400,932.4489795918367
1108,47157007500,911.4910769230769
1109,47157007810,731.5227826086957
1110,47157007821,972.7067826086956
1111,47157007822,987.0
1112,47157007900,971.016393442623
1113,47157008000,960.5820895522388
1114,47157008110,987.0
1115,47157008120,949.9565217391304
1116,47157008200,912.9782608695652
1117,47157008500,870.3090909090909
1118,47157008600,961.876404494382
1119,47157008700,963.6865671641791
1120,47157008800,982.0526315789474
1121,47157008900,923.4590163934427
1122,47157009100,992.2702702702703
1123,47157009200,930.7540983606557
1124,47157009300,979.5945945945946
1125,47157009400,993.1904761904761
1126,47157009500,988.4434782608696
1127,47157009600,859.8620689655172
1128,47157009700,999.2972972972973
1129,47157009800,949.5833333333334
1130,47157009901,958.0039411764706
1131,47157009902,880.6304347826087
1132,47157010000,976.5189873417721
1133,47157010110,987.0
1134,47157010120,921.68
1135,47157010210,989.0967741935484
1136,47157010220,964.3117647058823
1137,47157010300,912.4615384615385
1138,47157010500,597.6178666666667
1139,47157010610,875.8768115942029
1140,47157010620,908.8315675675675
1141,47157010630,932.6666666666666
1142,47157010710,921.4
1143,47157010720,958.3870967741935
1144,47157010810,953.6851851851852
1145,47157010820,987.0
1146,47157011010,987.0
1147,47157011020,755.1851851851852
1148,47157011100,701.0689655172414
1149,47157011200,965.0930232558139
1150,47157011300,629.6455696202531
1151,47157011400,581.4069767441861
1152,47157011500,879.2570958904109
1153,47157011600,920.8513513513514
1154,47157011700,571.5334137931035
1155,47157011800,982.1428571428571
1156,47157020101,97.0375
1157,47157020102,98.425
1158,47157020210,92.44186046511628
1159,47157020221,87.10416666666667
1160,47157020222,100.0
1161,47157020300,99.6842105263158
1162,47157020400,96.78571428571429
1163,47157020511,957.2727272727273
1164,47157020512,930.8650793650794
1165,47157020521,987.0
1166,47157020523,959.3636363636364
1167,47157020524,987.0
1168,47157020531,859.2295081967213
1169,47157020532,880.5156543209877
1170,47157020541,905.5915492957746
1171,47157020542,845.5055833333332
1172,47157020610,634.1578947368421
1173,47157020621,942.5845999999999
1174,47157020622,877.516129032258
1175,47157020632,905.7820512820513
1176,47157020633,891.8461538461538
1177,47157020634,923.6428571428571
1178,47157020635,987.0
1179,47157020642,975.3831775700935
1180,47157020643,989.4492753623189
1181,47157020644,981.2450980392157
1182,47157020651,987.0
1183,47157020652,971.6190476190476
1184,47157020700,113.43243243243244
1185,47157020810,92.21669230769231
1186,47157020820,946.0168067226891
1187,47157020831,932.3870967741935
1188,47157020832,876.0442477876106
1189,47157020900,918.1035714285714
1190,47157021010,956.4315789473684
1191,47157021020,948.1846153846154
1192,47157021111,670.5833333333334
1193,47157021112,936.1454545454545
1194,47157021113,611.9795918367347
1195,47157021121,908.6949152542373
1196,47157021122,947.3333333333334
1197,47157021124,982.5316455696203
1198,47157021125,882.2622950819672
1199,47157021126,808.14
1200,47157021135,883.8695652173913
1201,47157021136,954.5735294117648
1202,47157021137,901.6138613861386
1203,47157021138,930.4193548387096
1204,47157021139,848.8823529411765
1205,47157021140,911.9354838709677
1206,47157021141,991.530303030303
1207,47157021142,903.1818181818181
1208,47157021200,594.6
1209,47157021311,869.3611111111111
1210,47157021312,914.1111111111111
1211,47157021320,795.8787878787879
1212,47157021331,906.2777777777778
1213,47157021333,959.3142857142857
1214,47157021334,848.0
1215,47157021341,815.7901234567901
1216,47157021342,777.1192307692307
1217,47157021351,926.36
1218,47157021352,972.952380952381
1219,47157021353,925.7029702970297
1220,47157021410,939.35
1221,47157021420,970.2448979591836
1222,47157021430,859.8266666666667
1223,47157021510,847.025974025974
1224,47157021520,872.5573770491803
1225,47157021530,908.3260869565217
1226,47157021540,985.3055555555555
1227,47157021611,937.0972222222222
1228,47157021612,987.7222222222222
1229,47157021613,967.0851063829788
1230,47157021620,734.3333333333334
1231,47157021710,758.4761904761905
1232,47157021721,861.0728421052631
1233,47157021724,840.46875
1234,47157021725,886.8214285714286
1235,47157021726,930.4666666666667
1236,47157021731,670.6384285714286
1237,47157021732,841.651172413793
1238,47157021741,929.2941176470588
1239,47157021744,970.8727272727273
1240,47157021745,974.955223880597
1241,47157021746,923.2413793103449
1242,47157021747,987.0
1243,47157021751,875.2941176470588
1244,47157021752,990.4411764705883
1245,47157021753,987.5416666666666
1246,47157021754,932.6176470588235
1247,47157021900,827.6961333333333
1248,47157022022,785.9392549019608
1249,47157022023,946.7755102040817
1250,47157022024,971.2295081967213
1251,47157022111,912.5322580645161
1252,47157022112,903.1159420289855
1253,47157022121,875.695652173913
1254,47157022122,987.0
1255,47157022130,932.9142857142857
1256,47157022210,970.4406779661017
1257,47157022220,962.9567901234568
1258,47157022310,987.0
1259,47157022321,968.6509433962265
1260,47157022322,956.9609375
1261,47157022330,940.5666666666667
1262,47157022410,967.2164948453608
1263,47157022500,739.389953488372
1264,47157022600,450.284
1265,47157022700,977.8125
1266,47157980100,175.9375
1267,47157980200,50.38121739130435
1268,47157980300,9.9375
1269,47157980400,164.0
1270,47159975000,986.0135746606335
1271,47159975100,761.359649122807
1272,47159975200,496.6911196911197
1273,47159975300,257.84158415841586
1274,47159975400,382.3313432835821
1275,47161110200,867.0895030303029
1276,47161110600,277.7011494252874
1277,47161110700,836.9431871657755
1278,47161980100,100.0
1279,47161980200,1000.0
1280,47163040200,1000.0
1281,47163040300,1000.0
1282,47163040500,1000.0
1283,47163040600,1000.0
1284,47163040700,1000.0
1285,47163040800,1000.0
1286,47163040900,1000.0
1287,47163041000,1000.0
1288,47163041100,1000.0
1289,47163041200,1000.0
1290,47163041300,1000.0
1291,47163041400,1000.0
1292,47163041500,1000.0
1293,47163041600,1000.0
1294,47163041700,1000.0
1295,47163041800,1000.0
1296,47163041900,1000.0
1297,47163042000,1000.0
1298,47163042100,1000.0
1299,47163042200,1000.0
1300,47163042300,1000.0
1301,47163042400,1000.0
1302,47163042500,1000.0
1303,47163042600,1000.0
1304,47163042701,1000.0
1305,47163042702,1000.0
1306,47163042801,1000.0
1307,47163042802,1000.0
1308,47163042900,1000.0
1309,47163043000,1000.0
1310,47163043100,1000.0
1311,47163043201,1000.0
1312,47163043202,1000.0
1313,47163043301,1000.0
1314,47163043302,1000.0
1315,47163043401,1000.0
1316,47163043402,1000.0
1317,47163043500,1000.0
1318,47163043600,1000.0
1319,47165020101,1000.0
1320,47165020102,1000.0
1321,47165020203,693.3645833333334
1322,47165020204,863.3635238095237
1323,47165020205,927.6935483870968
1324,47165020206,881.709945945946
1325,47165020207,874.4230769230769
1326,47165020208,784.8653846153846
1327,47165020209,808.8709677419355
1328,47165020300,887.6486486486486
1329,47165020403,875.3857142857142
1330,47165020404,987.0
1331,47165020405,914.5
1332,47165020406,988.547619047619
1333,47165020407,954.3703703703703
1334,47165020501,898.0555555555555
1335,47165020502,912.483606557377
1336,47165020503,794.925
1337,47165020601,978.7952380952381
1338,47165020602,938.2960893854748
1339,47165020603,781.9965882352941
1340,47165020700,946.5970149253732
1341,47165020800,955.9477611940298
1342,47165020901,829.0736666666667
1343,47165020902,952.9203539823009
1344,47165020903,931.7402597402597
1345,47165021002,950.6142857142858
1346,47165021004,821.2613636363636
1347,47165021005,936.8640888888889
1348,47165021006,892.7236842105264
1349,47165021007,997.7586206896551
1350,47165021008,952.7857142857143
1351,47165021009,998.7906976744187
1352,47165021103,999.7592592592592
1353,47165021104,999.1612903225806
1354,47165021105,961.5605185185185
1355,47165021106,959.7
1356,47165021107,999.0
1357,47165021201,986.231884057971
1358,47165021203,939.044776119403
1359,47165021204,926.6969696969697
1360,47165021205,911.4107142857143
1361,47167040100,95.45454545454545
1362,47167040200,49.97826086956522
1363,47167040302,118.5798319327731
1364,47167040303,95.55555555555556
1365,47167040304,120.81818181818181
1366,47167040400,66.41044776119404
1367,47167040500,163.10576923076923
1368,47167040601,248.51248192771084
1369,47167040602,236.40727710843373
1370,47167040700,162.08724832214764
1371,47167040800,86.0377358490566
1372,47167040900,127.29310344827586
1373,47167041000,355.8932038834951
1374,47169090100,655.6644951140065
1375,47169090200,791.6262626262626
1376,47171080100,1000.0
1377,47171080200,994.4245810055866
1378,47171080300,719.482206405694
1379,47171080400,1000.0
1380,47173040100,560.024479400749
1381,47173040201,813.8135593220339
1382,47173040202,732.6366120218579
1383,47173040300,36.420138888888886
1384,47175925000,276.58181818181816
1385,47175925200,852.8804347826087
1386,47177930100,846.3141025641025
1387,47177930200,569.3435582822086
1388,47177930300,477.5217391304348
1389,47177930400,952.0902255639098
1390,47177930500,962.3506493506494
1391,47177930600,965.068493150685
1392,47177930700,985.1162790697674
1393,47177930800,692.887537993921
1394,47177930900,972.7333333333333
1395,47179060100,978.3431952662722
1396,47179060400,865.5897435897435
1397,47179060501,158.44144144144144
1398,47179060502,169.564
1399,47179060600,755.2830387596899
1400,47179060700,978.1818181818181
1401,47179060800,986.8613138686131
1402,47179060900,934.031847133758
1403,47179061000,940.4026845637584
1404,47179061100,940.0
1405,47179061200,917.7358490566038
1406,47179061300,850.513698630137
1407,47179061401,223.2836879432624
1408,47179061402,218.6387283236994
1409,47179061500,162.0625
1410,47179061601,129.72826086956522
1411,47179061602,148.5174672489083
1412,47179061701,140.07009345794393
1413,47179061702,295.5422535211268
1414,47179061800,226.73529411764707
1415,47179061901,127.39598540145985
1416,47179061902,115.13841807909604
1417,47179062000,1000.0
1418,47181950100,108.5234375
1419,47181950200,115.76967930029154
1420,47181950300,81.49321266968326
1421,47181950400,30.13302752293578
1422,47183968000,24.330645161290324
1423,47183968101,924.0886075949367
1424,47183968102,486.4817073170732
1425,47183968201,700.9593220338983
1426,47183968202,930.8536585365854
1427,47183968203,991.6923076923077
1428,47183968300,409.8323699421965
1429,47183968400,161.17441860465115
1430,47183968500,612.2492384341637
1431,47183968600,650.5493944954128
1432,47183968700,236.91275167785236
1433,47185935000,820.4926108374384
1434,47185935100,944.7291666666666
1435,47185935200,910.6666666666666
1436,47185935300,970.5555555555555
1437,47185935400,955.2542372881356
1438,47185935500,590.151832460733
1439,47187050101,850.6216216216217
1440,47187050102,762.377358490566
1441,47187050103,550.5193798449612
1442,47187050203,952.5192307692307
1443,47187050204,860.7906976744187
1444,47187050205,966.9574468085107
1445,47187050206,924.6551724137931
1446,47187050207,635.0444444444445
1447,47187050208,858.6857142857143
1448,47187050303,987.448275862069
1449,47187050304,589.0086666666666
1450,47187050305,923.5333333333333
1451,47187050306,839.625
1452,47187050307,627.3472222222222
1453,47187050403,919.2142857142857
1454,47187050404,946.8970588235294
1455,47187050405,849.0988571428571
1456,47187050406,942.0
1457,47187050502,504.869918699187
1458,47187050503,666.6230062111802
1459,47187050504,946.8709677419355
1460,47187050601,859.0927123287671
1461,47187050602,839.4275357142857
1462,47187050701,972.64
1463,47187050702,955.8461538461538
1464,47187050800,937.3714285714286
1465,47187050904,878.7457627118644
1466,47187050905,759.1666666666666
1467,47187050906,939.1034482758621
1468,47187050907,843.3174084507042
1469,47187050908,938.6875
1470,47187050909,889.5068493150685
1471,47187051001,939.05
1472,47187051002,859.2051047619047
1473,47187051100,445.583904109589
1474,47187051201,383.378453038674
1475,47187051202,975.4647887323944
1476,47189030101,870.8024390243902
1477,47189030102,780.5782115384616
1478,47189030202,943.2015209125475
1479,47189030203,977.3225806451613
1480,47189030204,914.7543859649123
1481,47189030303,1000.0
1482,47189030304,999.1333333333333
1483,47189030305,984.1666666666666
1484,47189030307,990.1018518518518
1485,47189030308,1000.0
1486,47189030309,983.5333333333333
1487,47189030401,989.0909090909091
1488,47189030402,948.9417475728155
1489,47189030500,951.9791666666666
1490,47189030600,985.4545454545455
1491,47189030700,943.495145631068
1492,47189030800,821.9476923076924
1493,47189030901,974.0782608695653
1494,47189030903,794.6657142857143
1495,47189030904,272.98974358974357
1496,47189031000,271.16120547945206
