,Minimally Served by Definition,TractCode
507899,False,47163041400
508529,False,47163041600
508774,False,47163041700
509111,False,47163041800
509452,False,47163041900
509627,False,47163042000
509836,False,47163042200
510223,False,47163042300
510683,False,47163042500
510940,False,47163042900
511171,False,47163043201
511672,False,47163043202
512303,False,47163043301
512697,False,47163043302
513552,False,47163043401
514056,False,47163043402
514498,False,47163043600
514936,False,47039955002
515712,False,47073050503
515953,False,47059090200
516344,False,47059090400
516892,False,47059090500
517734,False,47059090600
518195,False,47059090700
518660,False,47059090800
519319,False,47059090900
520012,False,47059091000
520911,False,47059091400
521620,False,47059091500
522132,False,47019071300
522641,False,47179061300
523233,False,47179061800
523732,False,47171080300
524163,False,47071920200
525547,False,47039955102
525903,False,47093006202
526034,False,47179061702
526358,False,47073050601
526684,False,47093005809
526836,False,47141000303
527044,False,47141000400
527451,False,47179061402
527821,False,47183968202
527997,False,47189030309
528154,False,47019070100
528393,False,47019070200
528711,False,47019071100
528865,False,47019071200
529240,False,47025970400
529263,False,47093006301
529480,False,47179061000
529783,False,47179061902
530138,False,47179061901
530694,False,47179061602
531193,False,47179061601
531394,False,47179061401
531686,False,47179061200
531994,False,47179061100
532218,False,47179060900
532528,False,47179060800
532816,False,47179060502
533101,False,47179060700
533149,False,47179060100
533525,False,47091956400
533933,False,47091956200
534133,False,47091956100
534500,False,47091956000
534565,False,47073050602
534777,False,47019071700
535129,False,47019071600
535299,False,47019071500
535430,False,47019071400
535686,False,47019071000
535905,False,47019070900
536118,False,47019070800
536359,False,47019070700
536491,False,47019070600
536612,False,47019070500
536840,False,47019070400
536965,False,47019070300
537376,False,47039955001
537620,False,47039955101
537910,False,47085130500
538077,False,47093005812
538231,False,47093006205
538362,False,47149040102
538405,False,47149040103
538582,False,47181950400
538845,False,47189030303
538928,False,47189030308
539009,False,47141000302
539383,False,47093006103
539538,False,47035970603
539670,False,47035970602
540248,False,47035970302
540626,False,47035970301
540928,False,47035970102
541684,False,47035970101
541983,True,47029980100
541985,False,47035970701
542278,False,47141001300
