,TractCode,MaxAdDown_2015,MaxAdDown_2017,MaxAdDown_2019
726,47037016600,232.15217391304347,792.796875,805.2063492063492
727,47037016800,349.2604166666667,974.3936170212766,974.7446808510638
728,47037019110,242.0,992.6333333333333,994.3666666666667
729,47187050101,617.8,857.5454545454545,851.5585585585585
730,47187050307,131.04466666666667,630.6301369863014,627.3472222222222
731,47187050208,181.99131578947367,853.526,858.6857142857143
732,47187050306,183.5,839.625,839.625
733,47187051201,79.67169590643275,288.74175824175825,343.0541871921182
734,47187050702,247.27864150943395,916.5961538461538,955.8461538461538
735,47187050406,250.65853658536585,940.375,942.0
736,47187050904,210.20338983050848,855.728813559322,878.7457627118644
737,47187050303,236.34375,987.0,987.448275862069
738,47187050305,214.21875,923.5333333333333,923.5333333333333
739,47187050405,189.54166666666666,919.8888888888889,849.0988571428571
740,47187050403,210.83333333333334,924.1333333333333,919.2142857142857
741,47187050404,220.97825641025642,946.1159420289855,946.8970588235294
742,47187050601,227.97297297297297,884.6954520547945,859.0927123287671
743,47043060402,128.977125,517.3169943502825,480.67034554973816
744,47187051202,128.08428368794324,729.3413793103448,972.7438596491228
745,47187050503,176.251677852349,702.2517631578947,621.1925086705203
746,47043060602,190.75390291262138,753.0909864253395,696.476350877193
747,47043060401,201.26190476190476,776.4786324786324,746.6904761904761
748,47043060501,233.5575828877005,850.625,810.1268656716418
749,47149041302,247.27058823529413,958.3411764705883,965.1882352941177
750,47149040805,581.0833333333334,741.05,807.25
751,47149040903,256.8292682926829,931.8314606741573,988.1162790697674
752,47189030600,100.0,314.14141414141415,985.4545454545455
753,47149042200,170.25662068965516,605.2611940298508,613.3604651162791
754,47149040902,259.83892617449663,912.36,945.182119205298
755,47037019105,268.56096551724136,989.84375,990.25
756,47037019106,237.78947368421052,988.2380952380952,988.2380952380952
757,47037015502,243.21428571428572,912.8965517241379,934.8793103448276
758,47037017100,232.0408163265306,846.18,846.16
759,47037016900,235.88188976377953,991.888,999.688
760,47189030901,748.3913043478261,978.9821428571429,973.8508771929825
761,47189030304,910.40625,999.1612903225806,999.3389830508474
762,47189030500,99.38888888888889,317.53472222222223,951.9791666666666
763,47189030700,99.20388349514563,304.126213592233,943.495145631068
764,47189031000,31.3996715542522,106.35257954545455,690.4187192118227
765,47189030202,132.94847328244273,443.72433460076047,943.2015209125475
766,47187050908,245.48181818181817,936.6636363636363,938.6875
767,47139950400,78.2567037037037,43.398625,43.658854166666664
768,47139950100,83.88078873239436,56.851851851851855,45.503884057971014
769,47139950300,98.72450602409639,128.75426666666667,211.89178666666666
770,47041920102,49.21761658031088,260.9476439790576,258.2746113989637
771,47041920101,79.4494382022472,499.69879518072287,594.8317757009346
772,47187051002,250.01841666666667,805.2456326530611,846.087486238532
773,47187050909,270.66071641791046,813.3205128205128,889.5068493150685
774,47109930100,71.41998518518518,80.8070652173913,706.1441186440677
775,47109930500,97.43207017543858,100.35282651072124,751.7800686274511
776,47109930200,201.4758918918919,54.098214285714285,320.1333333333333
777,47109930700,89.14632727272728,93.71153846153847,119.85082872928177
778,47109930300,73.9914862385321,61.497126436781606,361.96632124352334
779,47109930400,38.62408759124087,64.86338797814207,362.65394871794877
780,47109930600,15.76582608695653,57.034129692832764,25.730994152046783
781,47009011602,119.7169710982659,563.6363636363636,891.7621621621622
782,47031970802,102.72781065088758,400.9240837696335,806.5445292620865
783,47075930301,222.88364516129033,117.71428571428571,764.3623188405797
